TransactionID,Amount,Hour,TransactionsLast24h,DistanceFromHome,IsForeignTxn,IsOnline,Class
2701,70.14,20,2,0.4,0,0,0
2702,269.32,4,9,97.8,1,1,1
2703,5.88,12,5,0.5,0,0,0
2704,5.8,10,1,2.2,0,0,0
2705,24.64,9,3,48.6,0,0,0
2706,17.98,16,6,11.7,0,0,0
2707,56.98,11,2,17.0,0,1,0
2708,188.04,0,7,141.0,1,1,1
2709,5.22,11,4,9.6,0,0,0
2710,1.72,11,2,10.5,0,0,0
2711,203.09,8,3,4.4,0,0,0
2712,47.48,5,4,4.5,0,0,0
2713,85.05,20,0,0.1,0,1,0
2714,157.53,17,4,6.7,0,1,0
2715,42.39,12,3,8.6,0,1,0
2716,2.91,0,2,11.6,0,1,0
2717,20.96,14,2,1.7,0,0,0
2718,214.99,10,3,1.9,0,1,0
2719,73.26,10,3,9.3,0,1,0
2720,47.47,18,8,5.6,0,0,0
2721,216.0,7,2,15.3,0,1,0
2722,76.9,7,1,2.9,0,1,0
2723,10.23,17,1,3.6,0,1,0
2724,36.06,15,3,2.0,1,0,0
2725,23.76,8,1,1.1,0,1,0
2726,115.2,2,2,1.4,0,0,0
2727,4.19,16,1,20.7,0,0,0
2728,31.96,12,2,2.9,0,0,0
2729,23.51,9,2,19.9,0,0,0
2730,30.54,18,1,8.4,0,0,0
2731,166.65,15,4,0.8,0,1,0
2732,39.34,15,3,3.6,0,1,0
2733,29.48,20,2,0.1,0,1,0
2734,287.72,15,3,5.9,0,1,0
2735,37.32,17,3,4.5,0,1,0
2736,13.07,20,1,44.5,0,0,0
2737,471.68,4,14,99.9,1,1,1
2738,11.39,11,1,3.4,1,1,0
2739,36.56,16,4,8.5,0,0,0
2740,67.38,1,4,1.8,0,0,0
2741,70.35,20,6,2.9,0,1,0
2742,17.32,9,3,15.1,0,0,0
2743,6.07,2,4,12.7,0,0,0
2744,34.91,11,1,13.7,0,0,0
2745,6.89,6,5,2.1,0,0,0
2746,173.12,14,4,9.8,0,1,0
2747,59.57,22,2,2.4,0,1,0
2748,17.05,8,3,4.0,0,1,0
2749,2.77,11,5,1.4,0,0,0
2750,97.27,5,3,5.5,0,0,0
2751,1.0,18,2,15.9,0,0,0
2752,6.22,17,2,0.2,0,1,0
2753,23.83,22,1,3.2,1,0,0
2754,164.36,15,4,1.0,0,1,0
2755,15.24,18,3,27.0,0,1,0
2756,11.34,15,6,4.7,0,0,0
2757,3.25,12,3,3.2,0,0,0
2758,72.21,2,1,3.3,0,0,0
2759,27.55,14,4,6.8,0,0,0
2760,1.98,8,5,12.1,0,1,0
2761,53.45,6,1,2.7,1,0,0
2762,103.95,20,6,8.1,0,0,0
2763,62.31,7,2,0.5,0,1,0
2764,86.8,18,9,2.7,0,1,0
2765,100.38,11,0,3.9,0,0,0
2766,73.09,16,2,26.6,1,0,0
2767,56.75,11,4,0.3,0,0,0
2768,195.88,17,3,2.3,1,0,0
2769,159.35,6,2,13.4,0,0,0
2770,44.3,14,3,0.7,0,0,0
2771,12.19,10,1,27.0,0,0,0
2772,26.82,10,5,3.1,0,0,0
2773,3.64,9,6,2.7,0,1,0
2774,41.15,18,2,1.4,0,1,0
2775,22.16,15,4,0.5,0,0,0
2776,11.06,17,3,0.3,0,1,0
2777,18.33,19,7,7.9,0,1,0
2778,30.85,12,4,3.6,0,1,0
2779,33.29,16,1,2.5,0,1,0
2780,80.94,16,3,9.7,0,1,0
2781,33.1,13,3,9.6,1,1,0
2782,577.02,2,6,91.4,0,1,1
2783,25.58,22,3,6.3,0,0,0
2784,207.43,9,2,2.1,1,0,0
2785,38.42,10,2,15.7,0,1,0
2786,56.06,8,4,6.9,0,1,0
2787,232.37,7,5,1.8,0,0,0
2788,61.95,16,5,1.3,0,1,0
2789,108.32,18,3,2.3,0,0,0
2790,143.93,23,8,57.0,1,1,1
2791,21.91,13,2,11.3,0,0,0
2792,36.9,7,0,4.4,0,0,0
2793,126.2,16,2,2.5,0,0,0
2794,6.25,15,1,4.0,0,1,0
2795,69.08,9,1,16.7,0,0,0
2796,156.49,7,3,4.5,0,1,0
2797,37.06,20,3,8.3,0,1,0
2798,4.0,14,2,3.5,0,1,0
2799,1.7,22,4,3.8,0,0,0
2800,63.36,17,4,16.8,0,1,0
2801,88.81,18,2,16.1,0,0,0
2802,43.73,7,3,22.2,0,0,0
2803,53.89,11,1,5.6,0,1,0
2804,161.95,15,2,1.8,0,0,0
2805,478.33,10,11,27.2,0,1,1
2806,58.13,17,2,3.9,0,1,0
2807,13.11,14,3,18.6,0,1,0
2808,53.97,10,5,0.7,0,0,0
2809,44.94,3,4,13.7,0,1,0
2810,82.67,17,2,7.9,0,1,0
2811,213.1,15,2,2.0,0,1,0
2812,20.39,6,1,1.8,0,1,0
2813,46.37,15,2,3.7,1,0,0
2814,24.74,18,4,18.2,0,0,0
2815,267.05,8,2,9.1,0,0,0
2816,61.93,13,1,12.3,1,0,0
2817,1.08,13,3,0.7,0,0,0
2818,38.72,22,2,7.4,0,1,0
2819,47.63,20,1,0.4,1,0,0
2820,108.91,14,3,1.3,0,1,0
2821,101.96,3,4,7.8,0,0,0
2822,24.14,17,2,1.9,0,0,0
2823,75.26,15,1,3.3,0,1,0
2824,16.97,18,1,12.1,0,0,0
2825,214.87,12,2,4.1,1,1,0
2826,114.99,17,5,0.9,0,1,0
2827,51.22,13,3,1.6,0,1,0
2828,2.75,14,2,0.9,0,0,0
2829,30.49,7,0,8.1,0,0,0
2830,79.09,12,4,6.0,0,0,0
2831,20.82,7,7,25.9,1,0,0
2832,71.51,17,6,4.6,0,1,0
2833,1.05,20,4,3.5,0,1,0
2834,9.66,8,2,1.6,0,0,0
2835,14.22,8,1,3.8,0,0,0
2836,16.41,13,2,8.6,0,1,0
2837,18.63,17,1,14.3,0,1,0
2838,20.16,9,3,7.6,0,1,0
2839,32.11,17,2,1.1,0,0,0
2840,9.16,10,3,1.1,0,1,0
2841,27.06,17,2,27.3,0,0,0
2842,30.66,13,4,6.7,0,1,0
2843,57.69,11,4,1.1,0,0,0
2844,49.42,17,2,13.7,0,1,0
2845,79.4,6,4,13.3,0,0,0
2846,4.6,6,3,0.9,0,0,0
2847,76.27,8,3,7.4,0,1,0
2848,205.59,9,2,0.2,0,0,0
2849,78.66,13,1,1.4,0,1,0
2850,21.69,19,1,2.1,0,0,0
2851,16.76,15,2,21.7,0,0,0
2852,14.83,12,4,10.4,0,0,0
2853,146.04,14,2,13.3,0,0,0
2854,5.91,21,3,6.8,0,0,0
2855,173.63,11,6,1.4,0,0,0
2856,50.26,10,0,2.7,0,1,0
2857,40.11,15,5,9.9,0,1,0
2858,65.35,6,5,6.4,0,0,0
2859,10.71,14,4,5.8,0,0,0
2860,12.6,18,2,1.0,0,0,0
2861,29.28,16,4,0.9,0,1,0
2862,54.16,21,2,14.6,0,0,0
2863,88.76,8,2,0.7,0,1,0
2864,51.89,8,3,22.6,0,1,0
2865,107.81,10,2,23.8,0,1,0
2866,71.48,10,2,0.8,1,1,0
2867,17.65,12,4,11.1,0,0,0
2868,186.56,15,7,0.3,0,0,0
2869,12.52,14,2,10.2,0,0,0
2870,98.86,20,2,1.6,0,0,0
2871,109.67,20,4,12.0,0,1,0
2872,69.59,10,5,14.6,0,0,0
2873,109.97,19,1,26.4,0,0,0
2874,1.55,16,4,2.0,1,0,0
2875,37.87,1,1,4.5,0,0,0
2876,27.63,18,1,9.3,0,1,0
2877,36.28,8,2,5.8,1,1,0
2878,8.73,12,1,12.9,0,0,0
2879,81.96,14,3,28.5,0,0,0
2880,7.12,18,2,14.7,0,1,0
2881,44.19,17,2,3.5,0,1,0
2882,62.53,13,3,2.2,0,0,0
2883,85.2,14,2,10.6,0,1,0
2884,229.1,13,3,11.5,0,0,0
2885,52.75,14,2,7.6,0,0,0
2886,182.81,14,5,4.7,0,1,0
2887,223.37,13,3,1.1,0,1,0
2888,15.65,13,1,4.5,0,0,0
2889,86.75,22,6,51.2,1,1,0
2890,115.91,14,1,1.0,0,1,0
2891,35.59,19,2,6.9,0,0,0
2892,188.11,22,2,0.2,0,0,0
2893,28.13,19,4,4.6,0,0,0
2894,43.79,11,6,2.0,0,0,0
2895,111.7,15,3,0.7,0,1,0
2896,65.33,10,4,0.3,0,1,0
2897,26.4,8,1,5.1,0,1,0
2898,5.06,20,3,7.1,0,0,0
2899,94.26,16,1,2.6,0,0,0
2900,107.27,20,2,16.7,0,0,0
2901,161.43,22,4,10.9,1,0,0
2902,3.02,15,2,6.7,0,0,0
2903,20.55,7,2,5.8,0,1,0
2904,152.8,11,3,16.7,0,0,0
2905,25.83,20,1,5.1,0,0,0
2906,19.17,21,1,12.6,0,1,0
2907,39.03,11,2,7.3,0,0,0
2908,37.02,4,2,0.5,0,1,0
2909,120.02,18,7,15.7,0,0,0
2910,30.06,7,4,3.2,0,1,0
2911,52.7,17,5,2.1,0,0,0
2912,2.5,13,2,3.3,0,0,0
2913,84.64,18,0,24.8,0,0,0
2914,94.81,23,3,4.9,1,1,0
2915,37.1,17,4,4.7,0,0,0
2916,14.06,12,3,5.7,1,0,0
2917,139.59,18,4,1.4,0,1,0
2918,1.05,1,0,2.2,0,1,0
2919,72.63,20,3,3.6,0,0,0
2920,49.48,18,4,5.6,0,1,0
2921,31.58,18,3,6.2,0,0,0
2922,70.98,14,1,3.6,0,1,0
2923,107.75,21,4,2.5,0,0,0
2924,57.21,7,4,1.3,0,0,0
2925,7.81,10,6,4.3,1,0,0
2926,105.04,13,5,0.3,0,0,0
2927,128.76,13,3,28.8,0,1,0
2928,77.1,14,2,11.9,0,0,0
2929,11.47,20,2,3.9,0,0,0
2930,23.75,16,4,12.5,1,1,0
2931,2.63,15,3,10.0,0,1,0
2932,7.47,13,1,10.7,0,1,0
2933,48.87,13,5,12.0,0,1,0
2934,71.05,12,2,11.2,1,0,0
2935,89.03,8,2,12.1,0,0,0
2936,20.73,17,2,3.4,0,0,0
2937,50.13,2,7,10.5,0,0,0
2938,181.77,22,0,13.3,0,1,0
2939,46.91,9,5,10.3,0,0,0
2940,40.22,8,5,3.3,0,0,0
2941,11.26,11,1,15.5,0,0,0
2942,83.35,7,2,16.4,0,0,0
2943,211.02,19,2,3.7,0,1,0
2944,4.34,21,7,0.2,1,0,0
2945,59.97,8,6,0.5,0,1,0
2946,129.25,12,4,29.8,0,0,0
2947,105.85,14,0,4.0,0,0,0
2948,75.66,9,3,18.3,0,1,0
2949,48.19,8,7,13.0,0,0,0
2950,55.81,16,1,2.3,0,0,0
2951,121.35,12,3,6.5,0,0,0
2952,34.6,9,1,19.6,0,0,0
2953,1.0,2,3,8.5,0,0,0
2954,188.78,17,1,2.2,0,0,0
2955,1.0,20,1,15.4,0,0,0
2956,47.61,8,1,1.1,0,0,0
2957,109.2,7,2,6.7,0,1,0
2958,50.0,2,9,50.9,0,1,1
2959,118.4,3,1,11.9,0,1,0
2960,115.14,16,2,3.4,0,0,0
2961,5.6,7,3,39.8,0,1,0
2962,59.2,17,3,6.2,0,1,0
2963,36.15,19,0,15.3,0,1,0
2964,7.83,13,3,6.9,0,1,0
2965,72.62,16,4,4.5,1,0,0
2966,16.35,15,2,8.1,0,1,0
2967,47.26,22,2,4.3,0,0,0
2968,41.85,12,4,10.6,0,0,0
2969,29.11,18,3,1.7,0,0,0
2970,54.93,15,5,5.2,0,0,0
2971,111.5,4,1,7.9,0,0,0
2972,10.81,15,4,1.1,0,1,0
2973,25.01,10,5,0.6,0,0,0
2974,42.12,11,3,3.1,0,1,0
2975,191.29,7,4,1.1,0,0,0
2976,89.81,15,1,15.5,0,1,0
2977,10.6,12,2,4.0,0,1,0
2978,18.42,7,4,6.2,0,0,0
2979,179.41,18,4,2.9,0,1,0
2980,23.31,4,3,15.4,0,0,0
2981,8.03,20,2,47.0,0,0,0
2982,10.43,0,5,12.4,1,1,0
2983,79.99,15,3,0.1,0,0,0
2984,26.63,16,2,7.9,0,1,0
2985,32.93,19,1,1.1,1,0,0
2986,157.51,14,1,15.5,1,0,0
2987,29.96,19,3,3.7,0,0,0
2988,57.02,18,2,7.7,0,0,0
2989,26.23,17,2,1.2,0,0,0
2990,20.11,17,2,15.6,0,0,0
2991,691.67,4,6,3.6,1,1,1
2992,493.01,1,9,12.0,0,1,1
2993,9.94,16,5,4.1,0,0,0
2994,87.44,9,4,13.6,0,1,0
2995,13.02,8,4,17.7,0,0,0
2996,54.24,12,5,20.0,0,0,0
2997,22.92,5,2,3.9,1,0,0
2998,90.25,9,0,30.0,0,0,0
2999,9.42,12,3,20.5,0,1,0
3000,267.97,19,3,0.6,0,1,0
3001,86.22,18,0,3.2,0,1,0
3002,1.08,9,2,1.8,0,1,0
3003,233.52,17,4,1.3,0,1,0
3004,163.98,3,2,4.1,0,1,0
3005,44.4,14,4,6.5,0,0,0
3006,7.57,17,4,4.0,0,0,0
3007,42.85,12,2,29.2,0,0,0
3008,52.21,17,3,14.8,1,0,0
3009,95.76,11,2,16.5,0,1,0
3010,23.7,9,1,2.1,0,1,0
3011,1.0,9,4,5.7,1,0,0
3012,1.0,13,5,15.9,0,0,0
3013,67.74,17,3,24.3,1,0,0
3014,58.04,17,6,14.4,0,1,0
3015,45.9,11,2,22.7,0,0,0
3016,136.86,8,2,7.1,1,1,0
3017,47.83,17,4,1.1,0,0,0
3018,94.68,19,2,18.8,0,1,0
3019,152.06,8,1,19.6,0,0,0
3020,109.01,14,2,0.6,0,0,0
3021,7.35,19,2,29.8,0,0,0
3022,1.0,15,3,6.7,0,1,0
3023,166.77,19,6,3.5,1,0,0
3024,75.57,11,5,3.7,0,0,0
3025,9.92,7,1,2.2,0,1,0
3026,11.43,4,3,4.3,0,0,0
3027,79.25,4,3,9.0,0,1,0
3028,117.6,16,1,0.7,0,0,0
3029,47.98,13,2,9.3,0,0,0
3030,7.38,6,2,1.6,0,1,0
3031,13.34,7,3,1.0,0,0,0
3032,134.28,12,1,8.6,0,1,0
3033,19.89,17,4,1.5,0,0,0
3034,71.18,5,0,5.0,0,1,0
3035,56.94,16,6,2.0,0,0,0
3036,80.4,22,2,5.4,0,1,0
3037,45.14,19,3,0.9,0,0,0
3038,22.16,10,1,1.3,0,0,0
3039,44.09,12,1,2.8,0,0,0
3040,48.7,16,3,2.9,0,1,0
3041,9.43,6,2,15.8,0,1,0
3042,14.64,16,1,1.6,0,1,0
3043,9.53,19,6,8.5,0,1,0
3044,52.34,1,3,1.5,0,0,0
3045,67.12,18,1,4.4,0,0,0
3046,23.4,17,5,9.5,0,0,0
3047,5.58,21,5,18.9,0,1,0
3048,71.54,17,1,1.8,0,1,0
3049,163.6,13,4,1.7,0,0,0
3050,16.9,10,2,3.5,0,1,0
3051,98.26,20,4,11.7,0,1,0
3052,44.1,8,2,0.5,0,1,0
3053,1.7,17,3,1.0,0,0,0
3054,157.46,15,1,4.4,0,0,0
3055,5.12,18,4,7.4,0,1,0
3056,86.88,19,3,6.9,0,0,0
3057,76.25,18,1,26.8,0,0,0
3058,153.36,17,3,7.9,0,0,0
3059,92.88,15,1,5.0,0,1,0
3060,108.82,10,5,1.6,0,1,0
3061,184.08,20,4,1.6,0,1,0
3062,2.64,14,2,0.2,0,1,0
3063,2.98,13,0,1.9,0,0,0
3064,20.94,9,2,2.6,0,1,0
3065,121.21,10,0,6.6,0,1,0
3066,43.58,14,4,4.5,0,0,0
3067,2.94,18,4,28.6,0,1,0
3068,42.18,16,6,4.0,0,1,0
3069,5.29,9,4,11.2,0,1,0
3070,11.47,15,4,4.0,0,1,0
3071,22.16,5,3,5.1,0,1,0
3072,14.37,17,0,6.1,0,0,0
3073,6.15,15,2,27.7,0,0,0
3074,81.9,16,3,0.4,0,1,0
3075,7.92,18,2,0.6,0,1,0
3076,8.07,18,3,4.3,0,0,0
3077,49.03,21,6,0.3,0,0,0
3078,102.33,18,2,17.8,0,1,0
3079,30.27,4,1,17.2,0,0,0
3080,31.98,14,4,1.3,0,1,0
3081,90.88,16,2,3.0,0,1,0
3082,118.75,9,7,22.2,0,1,0
3083,57.43,14,6,6.1,0,0,0
3084,1.11,12,3,1.5,0,0,0
3085,72.55,18,1,19.3,0,0,0
3086,24.26,10,5,6.5,0,1,0
3087,32.84,18,8,1.5,0,1,0
3088,12.44,16,2,10.3,0,1,0
3089,1.0,12,0,7.4,0,0,0
3090,31.28,20,3,0.1,0,0,0
3091,102.72,0,4,2.7,0,1,0
3092,28.89,15,5,2.7,0,1,0
3093,2910.06,3,12,295.7,1,1,1
3094,31.43,8,4,9.6,0,0,0
3095,742.26,16,6,0.6,1,1,1
3096,537.7,19,7,2.2,0,1,1
3097,71.96,22,6,3.2,0,0,0
3098,119.42,18,4,0.9,0,1,0
3099,29.79,12,2,8.1,0,1,0
3100,3.29,22,1,5.7,0,1,0
3101,47.8,15,2,31.2,0,1,0
3102,29.11,10,2,1.1,0,0,0
3103,6.87,18,6,1.2,0,1,0
3104,23.03,17,3,1.9,0,0,0
3105,81.17,11,3,8.3,0,1,0
3106,77.11,14,2,1.5,0,1,0
3107,147.87,10,5,3.2,0,0,0
3108,31.76,18,4,1.9,0,0,0
3109,142.82,12,4,0.0,0,0,0
3110,11.29,17,0,2.5,0,0,0
3111,14.68,21,4,5.9,0,1,0
3112,35.44,15,1,1.5,0,0,0
3113,30.01,21,2,53.7,0,1,0
3114,100.45,9,5,0.8,0,1,0
3115,203.39,10,2,25.1,0,0,0
3116,20.62,12,1,0.4,1,0,0
3117,1.79,17,4,5.6,0,1,0
3118,50.67,22,4,19.4,0,1,0
3119,1.0,2,5,3.6,0,1,0
3120,21.89,18,3,0.4,0,1,0
3121,13.95,19,4,4.0,0,1,0
3122,31.82,17,4,1.3,0,1,0
3123,99.81,2,3,6.4,0,0,0
3124,76.41,14,1,7.7,0,0,0
3125,18.91,10,2,30.5,0,0,0
3126,211.29,16,3,8.8,0,0,0
3127,67.44,18,4,5.0,0,0,0
3128,17.95,10,2,0.7,0,1,0
3129,77.16,15,3,31.5,0,1,0
3130,37.17,18,2,0.6,1,0,0
3131,8.81,16,3,16.5,0,1,0
3132,118.2,8,5,2.3,0,1,0
3133,8.34,14,5,6.4,0,0,0
3134,50.18,20,2,2.5,0,0,0
3135,56.51,11,2,1.0,0,1,0
3136,210.59,22,4,4.8,0,0,0
3137,197.15,17,7,33.0,1,1,1
3138,9.89,12,2,1.3,0,1,0
3139,134.35,1,0,10.6,0,1,0
3140,3.11,14,2,9.1,0,1,0
3141,39.83,18,0,3.6,0,1,0
3142,15.01,8,1,15.0,0,1,0
3143,19.42,7,2,6.1,0,0,0
3144,24.28,9,5,5.3,0,0,0
3145,25.14,9,4,2.9,0,0,0
3146,49.05,15,3,10.4,0,1,0
3147,138.72,2,2,12.0,1,0,0
3148,29.48,23,2,11.7,0,0,0
3149,298.76,21,7,17.4,1,1,1
3150,12.79,17,2,0.4,1,0,0
3151,427.95,19,5,1.8,0,0,0
3152,37.87,8,3,2.8,0,1,0
3153,118.02,4,0,4.9,0,0,0
3154,29.09,6,3,2.9,0,0,0
3155,47.84,17,0,15.8,0,1,0
3156,32.95,9,4,0.4,0,0,0
3157,76.76,18,8,8.3,0,0,0
3158,13.27,5,2,6.4,0,0,0
3159,140.25,7,4,4.3,0,0,0
3160,25.62,8,0,8.2,0,0,0
3161,53.72,17,4,0.7,0,0,0
3162,110.11,13,1,8.8,0,1,0
3163,50.24,11,2,14.3,0,0,0
3164,1.01,19,5,0.7,0,0,0
3165,1.0,19,2,0.4,0,0,0
3166,127.94,12,3,2.3,0,1,0
3167,24.97,10,2,0.5,1,1,0
3168,61.3,10,7,16.8,0,0,0
3169,22.42,14,3,12.0,0,0,0
3170,19.74,8,4,7.8,1,1,0
3171,62.94,9,3,9.5,0,0,0
3172,46.59,9,2,1.2,0,0,0
3173,28.24,14,3,16.7,0,1,0
3174,60.73,12,4,3.8,0,1,0
3175,35.43,21,3,4.0,0,1,0
3176,43.61,20,2,6.0,0,1,0
3177,10.43,18,5,0.0,0,0,0
3178,84.56,10,5,0.6,0,0,0
3179,71.26,9,3,15.7,0,0,0
3180,1.64,16,5,5.8,0,1,0
3181,5.32,3,4,0.4,0,0,0
3182,104.43,11,4,9.4,0,0,0
3183,28.39,21,4,1.8,0,1,0
3184,51.16,8,6,6.0,0,1,0
3185,24.93,18,1,0.7,0,0,0
3186,7.88,5,3,7.9,0,0,0
3187,3.0,14,2,2.7,0,1,0
3188,35.24,7,1,3.5,0,0,0
3189,157.52,8,4,1.1,0,1,0
3190,77.34,9,3,13.4,0,1,0
3191,154.37,17,2,1.0,0,1,0
3192,24.65,8,4,7.9,0,0,0
3193,2.2,0,4,1.1,0,0,0
3194,172.07,18,2,35.6,1,0,0
3195,210.99,19,3,5.7,0,1,0
3196,4.56,18,3,1.4,0,0,0
3197,67.61,7,5,7.0,0,0,0
3198,69.96,18,4,0.3,0,0,0
3199,33.59,15,5,4.9,0,0,0
3200,173.1,11,4,2.8,0,0,0
3201,4.14,12,4,7.8,0,1,0
3202,12.76,12,4,1.6,0,1,0
3203,243.16,11,3,1.5,0,1,0
3204,182.73,8,3,23.4,0,0,0
3205,69.88,21,3,3.5,0,0,0
3206,139.44,17,2,2.7,0,1,0
3207,49.89,18,4,10.5,0,0,0
3208,66.88,18,1,0.3,0,1,0
3209,340.5,11,3,4.3,0,1,0
3210,468.87,3,9,94.3,0,0,1
3211,86.44,13,3,1.7,0,1,0
3212,25.35,20,0,5.3,0,0,0
3213,64.79,17,2,9.7,0,0,0
3214,102.59,11,4,25.2,0,0,0
3215,96.15,16,5,7.6,0,1,0
3216,169.18,8,5,12.5,0,0,0
3217,94.85,13,3,24.2,0,0,0
3218,10.46,8,5,4.2,0,1,0
3219,67.03,14,1,0.5,0,0,0
3220,5.62,11,4,12.0,0,0,0
3221,176.91,15,1,4.8,0,0,0
3222,79.65,16,3,4.0,0,1,0
3223,83.99,8,5,12.4,0,1,0
3224,6.69,13,3,27.9,0,0,0
3225,72.17,18,1,34.9,0,0,0
3226,49.89,16,2,12.2,0,0,0
3227,72.77,16,0,9.0,0,0,0
3228,132.2,7,0,3.9,0,1,0
3229,23.74,11,4,2.6,0,0,0
3230,22.74,1,2,4.9,0,0,0
3231,819.7,20,4,9.8,1,1,1
3232,4.43,8,5,15.2,0,1,0
3233,20.42,20,5,1.7,0,0,0
3234,72.17,8,1,13.2,0,1,0
3235,49.04,20,6,6.9,0,1,0
3236,38.62,22,5,1.9,0,1,0
3237,61.39,10,2,10.5,0,1,0
3238,25.74,14,6,17.1,0,0,0
3239,6.76,22,3,11.6,0,0,0
3240,99.42,2,5,3.6,0,0,0
3241,8.03,17,3,6.9,1,1,0
3242,25.84,11,2,2.1,0,0,0
3243,72.7,21,2,11.9,1,0,0
3244,23.66,21,6,4.7,0,0,0
3245,23.51,7,3,3.4,0,1,0
3246,60.8,5,3,1.1,0,1,0
3247,121.02,18,6,1.4,1,0,0
3248,103.71,21,5,5.4,0,1,0
3249,23.69,17,6,0.2,0,0,0
3250,60.67,12,2,1.2,0,0,0
3251,212.52,12,4,1.2,0,0,0
3252,25.4,5,3,3.3,0,0,0
3253,49.36,9,3,3.9,0,1,0
3254,54.91,9,0,19.9,0,1,0
3255,49.15,10,4,10.0,0,1,0
3256,9.01,7,3,6.6,0,0,0
3257,121.74,13,1,5.9,0,1,0
3258,15.97,9,3,0.7,0,1,0
3259,12.58,9,3,9.5,1,0,0
3260,78.7,10,1,1.0,0,0,0
3261,4.96,19,3,11.1,0,1,0
3262,6.59,9,2,7.4,0,1,0
3263,105.11,20,4,0.4,0,0,0
3264,25.31,8,4,0.2,1,1,0
3265,43.88,22,4,7.9,0,0,0
3266,11.0,13,3,0.1,0,1,0
3267,23.31,16,3,7.5,0,0,0
3268,45.8,10,6,3.0,0,0,0
3269,133.41,12,1,8.8,0,1,0
3270,21.81,12,7,2.8,0,1,0
3271,58.68,5,1,3.1,0,1,0
3272,12.45,15,3,5.2,0,0,0
3273,7.94,18,4,4.9,0,1,0
3274,108.59,15,2,29.9,0,1,0
3275,9.3,8,1,10.8,0,1,0
3276,4.56,18,7,2.2,0,1,0
3277,161.61,9,2,1.0,0,1,0
3278,20.61,17,3,7.3,0,0,0
3279,15.16,14,1,6.3,1,1,0
3280,1.0,10,2,11.2,0,0,0
3281,293.4,16,5,6.1,1,1,0
3282,165.51,16,4,2.7,0,1,0
3283,51.08,10,3,3.6,0,0,0
3284,55.59,22,3,2.1,0,1,0
3285,230.93,9,3,2.4,0,0,0
3286,19.72,12,6,1.7,0,1,0
3287,72.55,18,4,3.3,0,1,0
3288,23.35,6,3,13.0,0,0,0
3289,90.64,18,1,2.6,0,1,0
3290,24.12,9,1,12.6,0,0,0
3291,50.37,9,0,5.2,0,0,0
3292,33.86,20,3,19.8,0,1,0
3293,96.9,20,6,4.4,0,1,0
3294,74.48,16,1,18.4,0,1,0
3295,33.51,9,2,15.0,0,0,0
3296,50.56,22,3,0.3,0,1,0
3297,64.39,12,4,5.1,0,0,0
3298,3.32,18,3,9.7,0,0,0
3299,20.05,17,9,1.7,0,1,0
3300,1.37,10,5,14.0,0,0,0
3301,25.3,18,5,3.0,0,0,0
3302,25.74,13,2,16.1,0,0,0
3303,16.55,17,4,2.6,0,0,0
3304,31.42,6,3,2.9,0,1,0
3305,40.47,15,0,2.9,0,1,0
3306,205.15,7,4,2.3,0,1,0
3307,104.83,13,3,10.9,0,0,0
3308,31.6,19,1,11.6,0,1,0
3309,4.89,7,4,2.8,0,0,0
3310,67.71,6,2,0.7,0,1,0
3311,12.31,9,3,2.0,0,1,0
3312,75.36,17,3,6.9,0,0,0
3313,150.57,18,5,1.3,0,0,0
3314,15.87,14,2,1.3,1,1,0
3315,11.86,9,1,2.0,0,0,0
3316,120.22,17,0,37.2,0,0,0
3317,34.16,10,1,5.5,0,1,0
3318,213.19,8,2,4.8,0,1,0
3319,168.32,10,5,2.3,0,1,0
3320,49.95,15,0,12.2,0,1,0
3321,36.5,19,3,4.2,0,1,0
3322,50.8,20,4,4.4,0,0,0
3323,40.65,20,1,5.6,0,1,0
3324,7.41,11,3,3.5,0,1,0
3325,32.41,13,2,23.2,0,1,0
3326,211.78,21,0,4.3,0,0,0
3327,101.69,9,3,25.6,0,1,0
3328,34.82,10,2,4.4,0,0,0
3329,90.19,15,3,10.8,0,1,0
3330,9.12,17,4,6.8,1,1,0
3331,126.47,14,4,45.8,1,1,0
3332,11.53,8,1,10.6,0,0,0
3333,52.15,4,4,7.5,0,1,0
3334,1.0,10,5,2.8,0,1,0
3335,122.73,17,3,0.2,0,1,0
3336,54.43,10,6,4.6,0,1,0
3337,2.27,17,2,19.1,0,0,0
3338,36.13,18,2,29.0,0,1,0
3339,10.6,13,3,4.5,0,0,0
3340,53.48,15,3,11.1,1,1,0
3341,12.2,14,3,22.8,0,0,0
3342,59.06,1,5,5.0,0,0,0
3343,28.55,7,3,3.8,0,0,0
3344,4.6,18,1,7.1,0,0,0
3345,67.95,3,0,2.2,0,1,0
3346,14.78,10,0,16.7,0,0,0
3347,60.79,10,4,22.1,0,1,0
3348,23.07,17,2,0.5,0,0,0
3349,143.71,23,4,4.7,0,0,0
3350,66.15,10,2,0.4,0,0,0
3351,18.86,15,3,0.2,0,0,0
3352,168.83,8,6,16.3,0,0,0
3353,17.85,20,4,3.0,0,0,0
3354,1.59,17,3,2.4,0,0,0
3355,82.03,22,1,23.3,0,1,0
3356,27.19,19,1,15.9,0,1,0
3357,52.44,20,3,5.6,0,1,0
3358,15.55,20,4,2.2,0,0,0
3359,51.84,10,2,7.1,0,0,0
3360,19.6,12,8,8.0,0,0,0
3361,101.01,9,8,2.3,0,1,0
3362,68.69,14,3,6.0,0,1,0
3363,174.81,10,3,11.0,0,1,0
3364,117.94,6,2,5.6,0,1,0
